municipio;codEstacao;uf;nomeEstacao;latitude;longitude;data;hora;precipitação
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;00:00:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;00:10:00;0,58902
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;00:20:00;0,58902
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;00:30:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;00:40:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;00:50:00;0,2
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;01:00:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;02:00:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;03:00:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;04:00:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;05:00:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;06:00:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;07:00:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;08:00:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;09:00:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;09:10:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;09:20:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;09:30:00;0,2
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;09:40:00;0,39268
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;09:50:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;10:00:00;0,2
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;10:10:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;11:00:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;12:00:00;0
Salvador;292740810A;BA;EMBASA-Cabula;-12,96;-38,46;01/05/2014;13:00:00;0
